138   485   -0.35   -0.188208   0.0739077
139   485   -0.45   -0.335531   0.0717203
140   485   -0.55   -0.127985   0.0672594
141   485   -0.65   -0.406341   0.0697406
142   485   -0.75   -0.212679   0.0745271
143   485   -0.85   -0.174404   0.0970504
144   495   0.85   0.0921267   0.101536
145   495   0.75   0.0141313   0.0901969
146   495   0.65   -0.0131646   0.0901307
147   495   0.55   -0.15025   0.0869968
148   495   0.45   0.024929   0.0850197
149   495   0.35   -0.0571805   0.0836854
150   495   0.25   -0.151036   0.0813213
151   495   0.15   -0.0865167   0.0774602
152   495   0.05   -0.0911136   0.0734203
153   495   -0.05   -0.121885   0.0754445
154   495   -0.15   -0.282421   0.0773036
155   495   -0.25   -0.133025   0.0850346
156   495   -0.35   -0.198077   0.0790474
157   495   -0.45   -0.394469   0.0756967
158   495   -0.55   -0.249925   0.0712006
159   495   -0.65   -0.326113   0.0730729
160   495   -0.75   -0.145244   0.0787033
161   495   -0.85   0.0469267   0.10489
162   505   0.85   0.0996918   0.0807112
163   505   0.75   0.0551386   0.0756819
164   505   0.65   0.013111   0.0752905
165   505   0.55   -0.0666208   0.0711685
166   505   0.45   -0.129809   0.0697386
167   505   0.35   -0.0432232   0.0689852
168   505   0.25   -0.000367826   0.066081
169   505   0.15   -0.110313   0.0640511
170   505   0.05   -0.195731   0.0607892
171   505   -0.05   -0.268175   0.0616922
172   505   -0.15   -0.16826   0.0635976
173   505   -0.25   -0.208096   0.0678331
174   505   -0.35   -0.18223   0.0652187
175   505   -0.45   -0.221414   0.0627095
176   505   -0.55   -0.0787459   0.0587402
177   505   -0.65   -0.458976   0.06158
178   505   -0.75   -0.174326   0.0649467
179   505   -0.85   0.0421426   0.0867895
180   515   0.85   0.272547   0.0748526
181   515   0.75   0.213413   0.068606
182   515   0.65   0.234783   0.0708049
183   515   0.55   -0.0101744   0.0659092
184   515   0.45   0.0613821   0.0650374
185   515   0.35   -0.087094   0.0642333
186   515   0.25   -0.107909   0.060906
187   515   0.15   -0.0801031   0.0600444
188   515   0.05   -0.1592   0.0569335
189   515   -0.05   -0.152225   0.0561152
190   515   -0.15   -0.0978751   0.0601515
191   515   -0.25   -0.20381   0.0621888
192   515   -0.35   0.142316   0.0599837
193   515   -0.45   -0.185567   0.0573663
194   515   -0.55   -0.290267   0.0553415
195   515   -0.65   -0.318155   0.0553636
196   515   -0.75   -0.154357   0.0581294
197   515   -0.85   -0.2929   0.0751851
198   525   0.85   0.230468   0.0807772
199   525   0.75   0.08511   0.073532
200   525   0.65   0.0283811   0.0763046
201   525   0.55   0.0223547   0.0721674
202   525   0.45   -0.12678   0.0708615
203   525   0.35   -0.0716395   0.0712811
204   525   0.25   -0.0158429   0.0660062
205   525   0.15   -0.0380203   0.0656289
206   525   0.05   -0.0707209   0.061195
207   525   -0.05   0.0797528   0.061616
208   525   -0.15   -0.0509635   0.0635004
209   525   -0.25   -0.388292   0.0691582
210   525   -0.35   -0.0215781   0.0670409
211   525   -0.45   -0.0593988   0.061491
212   525   -0.55   -0.0794156   0.0593964
213   525   -0.65   -0.139519   0.0583755
214   525   -0.75   -0.163546   0.0635217
215   525   -0.85   -0.294945   0.0822138
216   535   0.85   0.103234   0.0828592
217   535   0.75   0.150744   0.077091
218   535   0.65   -0.117295   0.0774429
219   535   0.55   0.130815   0.0771005
220   535   0.45   -0.139745   0.0760938
221   535   0.35   0.0182984   0.0732546
222   535   0.25   0.0297659   0.0699045
223   535   0.15   -0.188596   0.0672154
224   535   0.05   0.0568119   0.0635823
225   535   -0.05   -0.0103556   0.0635538
226   535   -0.15   -0.141305   0.0659805
227   535   -0.25   -0.00221991   0.0697922
228   535   -0.35   -0.214973   0.0700029
229   535   -0.45   -0.194595   0.0654632
230   535   -0.55   -0.126881   0.0613106
231   535   -0.65   -0.0337436   0.0598685
232   535   -0.75   0.0154038   0.0645326
233   535   -0.85   0.164818   0.0852247
234   545   0.85   0.060977   0.0667229
235   545   0.75   0.0774437   0.0612444
236   545   0.65   0.113948   0.0613441
237   545   0.55   0.0541234   0.0596249
238   545   0.45   -0.00300858   0.0582924
239   545   0.35   0.0762408   0.0570929
240   545   0.25   -0.00770582   0.0527496
241   545   0.15   0.0263621   0.0537152
242   545   0.05   0.00679654   0.0507756
243   545   -0.05   -0.0747912   0.0484687
244   545   -0.15   -0.0201382   0.0495137
245   545   -0.25   0.0522936   0.0549449
246   545   -0.35   0.0132297   0.0543086
247   545   -0.45   -0.145212   0.048273
248   545   -0.55   -0.0407746   0.0471675
249   545   -0.65   -0.148971   0.0455759
250   545   -0.75   -0.188633   0.0491795
251   545   -0.85   -0.212254   0.0635276
252   565   0.85   0.0965302   0.0681539
253   565   0.75   0.121168   0.0629443
254   565   0.65   0.108599   0.0645701
255   565   0.55   0.164716   0.0621307
256   565   0.45   0.0594748   0.0614899
257   565   0.35   0.0872954   0.0615838
258   565   0.25   0.142661   0.0566215
259   565   0.15   0.0356779   0.0570646
260   565   0.05   -0.000245075   0.0544603
261   565   -0.05   0.037561   0.0516152
262   565   -0.15   0.0511603   0.0513214
263   565   -0.25   -0.0194845   0.0562393
264   565   -0.35   0.0121861   0.0583912
265   565   -0.45   -0.171267   0.0519235
266   565   -0.55   -0.0748806   0.0509378
267   565   -0.65   0.0822194   0.048052
268   565   -0.75   -0.0731264   0.051383
269   565   -0.85   -0.116173   0.0644952
270   575   0.85   0.0575984   0.0730001
271   575   0.75   0.182136   0.0691455
272   575   0.65   0.225949   0.0677725
273   575   0.55   0.0319892   0.0673517
274   575   0.45   0.0405267   0.0670339
275   575   0.35   0.0658519   0.0639403
276   575   0.25   0.130682   0.0605182
277   575   0.15   0.0130722   0.05959
278   575   0.05   0.0405954   0.0567148
279   575   -0.05   0.136704   0.0538523
280   575   -0.15   -0.0108865   0.0536439
281   575   -0.25   0.101805   0.0590304
282   575   -0.35   -0.108949   0.0600555
283   575   -0.45   0.120497   0.0537004
284   575   -0.55   -0.126131   0.0535734
285   575   -0.65   -0.104862   0.0504907
286   575   -0.75   -0.179681   0.0531765
287   575   -0.85   -0.158335   0.0687916
288   585   0.85   -0.000141622   0.0581505
289   585   0.75   0.173995   0.0532314
290   585   0.65   0.130011   0.0541982
291   585   0.55   0.0981529   0.0535574
292   585   0.45   0.138241   0.0515519
293   585   0.35   0.116237   0.0518315
294   585   0.25   0.0986652   0.0482837
295   585   0.15   0.0468963   0.0472584
296   585   0.05   -0.0788094   0.0458701
297   585   -0.05   0.0248616   0.0428281
298   585   -0.15   -0.0201244   0.043195
299   585   -0.25   -0.0298198   0.0469098
300   585   -0.35   -0.0317693   0.0483253
301   585   -0.45   -0.0805518   0.0429773
302   585   -0.55   -0.0580887   0.041387
303   585   -0.65   -0.126521   0.0393584
304   585   -0.75   -0.157621   0.0419356
305   585   -0.85   -0.137266   0.0538208
306   595   0.85   0.284695   0.0658193
307   595   0.75   0.122163   0.0627309
308   595   0.65   0.12067   0.063539
309   595   0.55   0.23619   0.0624437
310   595   0.45   0.0762048   0.0580065
311   595   0.35   0.243799   0.0585453
312   595   0.25   0.199273   0.0572669
313   595   0.15   0.180922   0.0533094
314   595   0.05   0.157061   0.0529451
315   595   -0.05   0.115329   0.0503224
316   595   -0.15   0.102461   0.0497334
317   595   -0.25   -0.000457818   0.0530529
318   595   -0.35   -0.060466   0.0544991
319   595   -0.45   -0.0255279   0.0494687
320   595   -0.55   -0.237526   0.0485693
321   595   -0.65   -0.0405221   0.0455281
322   595   -0.75   -0.225928   0.0485492
323   595   -0.85   -0.0362969   0.0603459
324   605   0.85   0.272986   0.0612621
325   605   0.75   0.182716   0.0569407
326   605   0.65   0.168892   0.058438
327   605   0.55   0.199681   0.0593885
328   605   0.45   0.122408   0.0585648
329   605   0.35   0.0861535   0.0556445
330   605   0.25   0.12873   0.0539789
331   605   0.15   0.0306239   0.0523563
332   605   0.05   0.293544   0.0510471
333   605   -0.05   0.0319834   0.0479846
334   605   -0.15   0.0844292   0.0475182
335   605   -0.25   -0.0436735   0.0490974
336   605   -0.35   -0.0536586   0.0533401
337   605   -0.45   0.0813684   0.0481585
338   605   -0.55   -0.025065   0.0458431
339   605   -0.65   0.00443213   0.0435054
340   605   -0.75   -0.159441   0.0454632
341   605   -0.85   0.00745674   0.0581665
342   615   0.85   0.203195   0.0587139
343   615   0.75   0.237699   0.0566567
344   615   0.65   0.248667   0.0566552
345   615   0.55   0.162376   0.057177
346   615   0.45   0.242204   0.0569297
347   615   0.35   0.362128   0.0526562
348   615   0.25   0.205761   0.0529909
349   615   0.15   0.155862   0.0498048
350   615   0.05   0.104124   0.048899
351   615   -0.05   0.174765   0.0481263
352   615   -0.15   0.0965807   0.0460175
353   615   -0.25   0.202104   0.0482226
354   615   -0.35   0.0546963   0.0505358
355   615   -0.45   0.00424794   0.0444028
356   615   -0.55   -0.109869   0.0436921
357   615   -0.65   0.0408838   0.041962
358   615   -0.75   0.0115981   0.0430103
359   615   -0.85   0.0411984   0.0562382
